experiment,seed,stored_records_control,stored_records_treatment,graph_edges,queries,control_retrieval_accuracy,treatment_retrieval_accuracy,accuracy_delta,compression_ratio,control_utility,treatment_utility,control_lowhazard_risky_rate,treatment_lowhazard_risky_rate,control_missed,treatment_missed,treatment_forgotten,peak_pending,mean_best_latent_diagnosticity,control_best_estimated_reward,treatment_best_estimated_reward,control_states_visited,treatment_states_visited,true_elite_count,control_accuracy,treatment_accuracy,reversal_accuracy_with_stale_intuition,intuition_use_rate,source_compatibility_score,incompatible_source_score,gated_incompatible_accuracy,incompatible_source_used,agents,malicious_or_low_reliability_agents,control_safe_false_reject,treatment_safe_false_reject,control_execution_rate,treatment_execution_rate,mean_weighted_correction_step,tasks,replay_extra_examples_per_task,dream_extra_examples_per_task,dream_validator_error_rate,rejection_rate,control_unsafe_imitation_rate,treatment_unsafe_imitation_rate,control_goal_completion_rate,treatment_goal_completion_rate,control_suboptimal_resolution_rate,treatment_suboptimal_resolution_rate,false_survival_bypass_rate_non_threat,override_activation_rate
auto_cue,32767,,,,,,,,,,,,,,,,,0.7842640521439824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
auto_cue,32820,,,,,,,,,,,,,,,,,0.7803736569368372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
auto_cue,32873,,,,,,,,,,,,,,,,,0.7798301522300072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
auto_cue,32926,,,,,,,,,,,,,,,,,0.776979397972067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
auto_cue,32979,,,,,,,,,,,,,,,,,0.7802004757272923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
auto_cue,33032,,,,,,,,,,,,,,,,,0.7846679569857783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
auto_cue,33085,,,,,,,,,,,,,,,,,0.7871035194432036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
auto_cue,33138,,,,,,,,,,,,,,,,,0.7862426400386149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30011,,,,,,,,,,,,,,,,,,0.9666666666666667,0.8888888888888888,10.0,18.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30064,,,,,,,,,,,,,,,,,,0.8857142857142857,1.0,10.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30117,,,,,,,,,,,,,,,,,,0.35,1.0,7.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30170,,,,,,,,,,,,,,,,,,1.0,1.0,8.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30223,,,,,,,,,,,,,,,,,,0.09523809523809523,0.9230769230769231,9.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30276,,,,,,,,,,,,,,,,,,0.8611111111111112,0.9166666666666666,8.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30329,,,,,,,,,,,,,,,,,,0.975,1.0,8.0,15.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30382,,,,,,,,,,,,,,,,,,0.8095238095238095,1.0,8.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30435,,,,,,,,,,,,,,,,,,0.7560975609756098,0.7692307692307693,7.0,18.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30488,,,,,,,,,,,,,,,,,,1.0,0.9666666666666667,9.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30541,,,,,,,,,,,,,,,,,,0.6923076923076923,1.0,9.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30594,,,,,,,,,,,,,,,,,,0.3783783783783784,1.0,9.0,21.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30647,,,,,,,,,,,,,,,,,,0.8095238095238095,1.0,9.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30700,,,,,,,,,,,,,,,,,,0.8148148148148148,1.0,7.0,24.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30753,,,,,,,,,,,,,,,,,,0.7428571428571429,0.9,7.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30806,,,,,,,,,,,,,,,,,,0.23809523809523808,0.8181818181818182,9.0,23.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30859,,,,,,,,,,,,,,,,,,0.9069767441860465,0.9166666666666666,7.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30912,,,,,,,,,,,,,,,,,,0.3023255813953488,1.0,8.0,29.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,30965,,,,,,,,,,,,,,,,,,0.23255813953488372,1.0,7.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31018,,,,,,,,,,,,,,,,,,0.9285714285714286,0.9230769230769231,6.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31071,,,,,,,,,,,,,,,,,,0.918918918918919,1.0,8.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31124,,,,,,,,,,,,,,,,,,0.8666666666666667,1.0,8.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31177,,,,,,,,,,,,,,,,,,0.8333333333333334,1.0,9.0,28.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31230,,,,,,,,,,,,,,,,,,0.84375,0.9565217391304348,9.0,15.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31283,,,,,,,,,,,,,,,,,,0.7441860465116279,1.0,8.0,15.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31336,,,,,,,,,,,,,,,,,,0.7317073170731707,1.0,7.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31389,,,,,,,,,,,,,,,,,,0.7777777777777778,1.0,7.0,24.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31442,,,,,,,,,,,,,,,,,,1.0,0.9722222222222222,8.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31495,,,,,,,,,,,,,,,,,,0.7567567567567568,1.0,7.0,18.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31548,,,,,,,,,,,,,,,,,,0.7,1.0,7.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31601,,,,,,,,,,,,,,,,,,0.59375,0.9444444444444444,8.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31654,,,,,,,,,,,,,,,,,,0.875,1.0,7.0,17.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31707,,,,,,,,,,,,,,,,,,0.8048780487804879,0.8333333333333334,9.0,22.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31760,,,,,,,,,,,,,,,,,,0.8780487804878049,0.9130434782608695,8.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31813,,,,,,,,,,,,,,,,,,0.575,0.9,8.0,18.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31866,,,,,,,,,,,,,,,,,,1.0,1.0,8.0,15.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31919,,,,,,,,,,,,,,,,,,0.42857142857142855,1.0,7.0,15.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,31972,,,,,,,,,,,,,,,,,,0.8571428571428571,1.0,9.0,26.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32025,,,,,,,,,,,,,,,,,,0.7837837837837838,1.0,8.0,30.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32078,,,,,,,,,,,,,,,,,,0.7941176470588235,0.8823529411764706,7.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32131,,,,,,,,,,,,,,,,,,0.6829268292682927,1.0,8.0,19.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32184,,,,,,,,,,,,,,,,,,0.4,0.8947368421052632,8.0,19.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32237,,,,,,,,,,,,,,,,,,1.0,1.0,8.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32290,,,,,,,,,,,,,,,,,,0.8064516129032258,0.75,9.0,27.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32343,,,,,,,,,,,,,,,,,,0.14285714285714285,1.0,9.0,25.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32396,,,,,,,,,,,,,,,,,,0.6944444444444444,1.0,9.0,17.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32449,,,,,,,,,,,,,,,,,,0.8809523809523809,1.0,9.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32502,,,,,,,,,,,,,,,,,,0.7619047619047619,0.9047619047619048,8.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32555,,,,,,,,,,,,,,,,,,0.9761904761904762,1.0,8.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32608,,,,,,,,,,,,,,,,,,0.9069767441860465,1.0,8.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32661,,,,,,,,,,,,,,,,,,0.896551724137931,0.9130434782608695,7.0,15.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32714,,,,,,,,,,,,,,,,,,0.5652173913043478,0.8947368421052632,8.0,23.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32767,,,,,,,,,,,,,,,,,,1.0,0.967741935483871,8.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32820,,,,,,,,,,,,,,,,,,1.0,0.9473684210526315,8.0,18.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32873,,,,,,,,,,,,,,,,,,0.9285714285714286,1.0,8.0,22.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32926,,,,,,,,,,,,,,,,,,0.5476190476190477,1.0,8.0,20.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,32979,,,,,,,,,,,,,,,,,,0.8,1.0,9.0,20.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,33032,,,,,,,,,,,,,,,,,,0.8536585365853658,0.8888888888888888,7.0,17.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,33085,,,,,,,,,,,,,,,,,,1.0,0.96875,8.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curiosity,33138,,,,,,,,,,,,,,,,,,0.7,0.967741935483871,8.0,19.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30011,,,,,,,,,,,,,,,,,,,,,,,1.0,0.947,0.726,0.598,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30064,,,,,,,,,,,,,,,,,,,,,,,1.0,0.974,0.846,0.614,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30117,,,,,,,,,,,,,,,,,,,,,,,1.0,0.966,0.765,0.567,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30170,,,,,,,,,,,,,,,,,,,,,,,1.0,0.94,0.74,0.561,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30223,,,,,,,,,,,,,,,,,,,,,,,1.0,0.941,0.776,0.577,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30276,,,,,,,,,,,,,,,,,,,,,,,1.0,0.902,0.715,0.686,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30329,,,,,,,,,,,,,,,,,,,,,,,1.0,0.98,0.834,0.553,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30382,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.784,0.668,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30435,,,,,,,,,,,,,,,,,,,,,,,1.0,0.953,0.733,0.638,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30488,,,,,,,,,,,,,,,,,,,,,,,1.0,0.976,0.844,0.6,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30541,,,,,,,,,,,,,,,,,,,,,,,1.0,0.916,0.742,0.535,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30594,,,,,,,,,,,,,,,,,,,,,,,1.0,0.942,0.738,0.698,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30647,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9,0.724,0.655,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30700,,,,,,,,,,,,,,,,,,,,,,,1.0,0.941,0.742,0.65,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30753,,,,,,,,,,,,,,,,,,,,,,,1.0,0.871,0.709,0.697,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30806,,,,,,,,,,,,,,,,,,,,,,,1.0,0.926,0.753,0.46,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30859,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.788,0.672,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30912,,,,,,,,,,,,,,,,,,,,,,,1.0,0.932,0.776,0.47,,,,,,,,,,,,,,,,,,,,,,,,
intuition,30965,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.802,0.711,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31018,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.811,0.658,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31071,,,,,,,,,,,,,,,,,,,,,,,1.0,0.941,0.761,0.643,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31124,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.815,0.745,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31177,,,,,,,,,,,,,,,,,,,,,,,1.0,0.798,0.635,0.626,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31230,,,,,,,,,,,,,,,,,,,,,,,1.0,0.929,0.736,0.658,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31283,,,,,,,,,,,,,,,,,,,,,,,1.0,0.919,0.707,0.731,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31336,,,,,,,,,,,,,,,,,,,,,,,1.0,0.921,0.771,0.47,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31389,,,,,,,,,,,,,,,,,,,,,,,1.0,0.932,0.773,0.702,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31442,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.795,0.617,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31495,,,,,,,,,,,,,,,,,,,,,,,1.0,0.922,0.756,0.606,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31548,,,,,,,,,,,,,,,,,,,,,,,1.0,0.92,0.693,0.608,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31601,,,,,,,,,,,,,,,,,,,,,,,1.0,0.936,0.808,0.657,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31654,,,,,,,,,,,,,,,,,,,,,,,1.0,0.943,0.788,0.651,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31707,,,,,,,,,,,,,,,,,,,,,,,1.0,0.94,0.776,0.796,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31760,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.801,0.765,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31813,,,,,,,,,,,,,,,,,,,,,,,1.0,0.982,0.779,0.573,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31866,,,,,,,,,,,,,,,,,,,,,,,1.0,0.937,0.792,0.61,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31919,,,,,,,,,,,,,,,,,,,,,,,1.0,0.912,0.773,0.542,,,,,,,,,,,,,,,,,,,,,,,,
intuition,31972,,,,,,,,,,,,,,,,,,,,,,,1.0,0.972,0.787,0.721,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32025,,,,,,,,,,,,,,,,,,,,,,,1.0,0.942,0.736,0.651,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32078,,,,,,,,,,,,,,,,,,,,,,,1.0,0.975,0.783,0.696,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32131,,,,,,,,,,,,,,,,,,,,,,,1.0,0.914,0.8,0.588,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32184,,,,,,,,,,,,,,,,,,,,,,,1.0,0.891,0.709,0.533,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32237,,,,,,,,,,,,,,,,,,,,,,,1.0,0.975,0.789,0.612,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32290,,,,,,,,,,,,,,,,,,,,,,,1.0,0.973,0.837,0.647,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32343,,,,,,,,,,,,,,,,,,,,,,,1.0,0.975,0.786,0.571,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32396,,,,,,,,,,,,,,,,,,,,,,,1.0,0.92,0.757,0.722,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32449,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.785,0.578,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32502,,,,,,,,,,,,,,,,,,,,,,,1.0,0.938,0.724,0.731,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32555,,,,,,,,,,,,,,,,,,,,,,,1.0,0.918,0.807,0.592,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32608,,,,,,,,,,,,,,,,,,,,,,,1.0,0.904,0.705,0.741,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32661,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.798,0.663,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32714,,,,,,,,,,,,,,,,,,,,,,,1.0,0.975,0.751,0.507,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32767,,,,,,,,,,,,,,,,,,,,,,,1.0,0.978,0.774,0.647,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32820,,,,,,,,,,,,,,,,,,,,,,,1.0,0.953,0.78,0.571,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32873,,,,,,,,,,,,,,,,,,,,,,,1.0,0.918,0.749,0.736,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32926,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.773,0.61,,,,,,,,,,,,,,,,,,,,,,,,
intuition,32979,,,,,,,,,,,,,,,,,,,,,,,1.0,0.936,0.741,0.551,,,,,,,,,,,,,,,,,,,,,,,,
intuition,33032,,,,,,,,,,,,,,,,,,,,,,,1.0,0.955,0.797,0.611,,,,,,,,,,,,,,,,,,,,,,,,
intuition,33085,,,,,,,,,,,,,,,,,,,,,,,1.0,0.892,0.693,0.516,,,,,,,,,,,,,,,,,,,,,,,,
intuition,33138,,,,,,,,,,,,,,,,,,,,,,,1.0,0.915,0.718,0.621,,,,,,,,,,,,,,,,,,,,,,,,
bootstrapping,30011,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.7257142857142858,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30064,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.3333333333333333,0.62,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30117,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.6714285714285714,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30170,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.7714285714285715,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30223,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7777777777777778,0.2222222222222222,0.6857142857142857,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30276,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.7571428571428571,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30329,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.6685714285714286,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30382,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.5685714285714286,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30435,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.76,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30488,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.74,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30541,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.6171428571428571,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30594,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.7885714285714286,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30647,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.6571428571428571,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30700,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.7171428571428572,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30753,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.5857142857142857,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30806,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.6885714285714286,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30859,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.3333333333333333,0.7914285714285715,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30912,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.7257142857142858,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,30965,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.64,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31018,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.7628571428571429,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31071,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.76,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31124,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.7971428571428572,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31177,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.72,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31230,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.8228571428571428,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31283,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.7542857142857143,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31336,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.78,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31389,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.8057142857142857,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31442,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.7742857142857142,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31495,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.7628571428571429,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31548,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7777777777777778,0.2222222222222222,0.6914285714285714,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31601,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.8,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31654,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.7085714285714285,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31707,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.8142857142857143,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31760,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7777777777777778,0.2222222222222222,0.6457142857142857,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31813,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.7228571428571429,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31866,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.5114285714285715,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31919,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.7428571428571429,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,31972,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.6057142857142858,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32025,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.6085714285714285,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32078,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.7628571428571429,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32131,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7222222222222222,0.2777777777777778,0.6942857142857143,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32184,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.7085714285714285,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.6371428571428571,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32290,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.8342857142857143,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32343,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.16666666666666666,0.6771428571428572,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32396,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.76,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32449,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,0.1111111111111111,0.8085714285714286,0.0,,,,,,,,,,,,,,,,,,,,
bootstrapping,32502,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,0.05555555555555555,0.66,0.0,,,,,,,,,,,,,,,,,,,,
